RegionID,RegionName,StateName,SizeRank,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
1155,Macomb County,Michigan,53,81400,8.5E+04,86500,85800,87700,88900,91200,93400,97400,101300,101800,102500,102100,103800,105600,103700,106600,107900,112300,1.14E+05,115500,119100,120400,121200,119700,119800,120800,121700,1.22E+05,120600,122900,123100,125300,125100,126800,1.27E+05,1.28E+05,129800,135500,135900,135500,133600,135300,136900,137500,137600,139200,140200,140900,142700,1.48E+05,1.51E+05,150500,147200,144700,1.45E+05,1.43E+05,144800,145200,146800,148700,154200,162400,162900,160400,153600,154300,152500,152300,151900,152600,154600,155700,
204,Kern County,California,54,135400,138600,144500,145900,151400,156800,160500,164500,164500,164800,166100,1.65E+05,165100,162100,164700,167200,168800,170800,171400,174800,175200,176100,174100,174200,176800,180600,181600,182500,184600,183200,183600,181700,182700,182200,183700,188600,193500,195800,196100,192900,193500,195200,197100,197100,196800,2.02E+05,204500,209100,2.07E+05,210400,210500,2.15E+05,2.13E+05,212400,212600,215100,219900,222100,225800,225600,228400,232100,233900,231500,228300,2.25E+05,223700,224300,2.28E+05,232300,230200,2.29E+05,229500,
2061,Ventura County,California,55,392800,398800,413600,428700,4.34E+05,439900,445500,4.52E+05,457400,457900,459900,462400,467100,467200,464800,465500,467200,464900,471600,477900,485200,484100,479600,480400,481700,492200,492100,491700,491700,499400,506300,505600,507300,509500,516400,515500,515100,515900,519600,523300,524600,529200,524600,527800,523800,532500,530500,534600,530600,536900,5.46E+05,5.55E+05,558800,553300,550100,546600,550600,554800,567500,575100,587200,586200,590500,587200,5.89E+05,587900,586200,581100,587100,597100,5.97E+05,592900,584400,589300
2802,Middlesex County,New Jersey,56,233700,234900,243500,247300,253500,255600,256900,249400,246900,246400,253700,256400,257600,257300,256900,258400,263800,262500,263500,260300,265100,2.64E+05,259800,255900,257900,262700,263100,269800,266500,265200,252900,251500,251400,251900,256600,2.51E+05,251100,250700,255900,257300,255300,259200,259900,263800,263600,270200,273100,273200,269100,268200,268100,269300,266700,265300,266700,270600,272100,271100,268100,272500,276100,283300,287600,289700,288300,289500,292800,290800,293300,288800,291300,287800,286300,
2314,Gwinnett County,Georgia,57,125600,1.29E+05,132600,134600,137500,139200,142500,144300,1.47E+05,147500,149800,149500,1.49E+05,147300,147100,147900,150100,152700,156100,158100,159800,161100,162800,163800,165600,166700,169600,174200,174700,175700,171700,172900,172900,174200,175600,176800,178400,180600,181100,182900,181700,182500,183800,185300,187800,188400,189300,191200,193800,197900,201600,203400,204200,202400,200900,200900,200400,202900,203800,206800,209600,212600,217300,2.2E+05,222100,219600,217800,217100,2.19E+05,218100,218900,2.2E+05,,
3227,San Francisco County,California,58,775300,776100,775500,793500,819600,824500,836800,8.48E+05,872400,872900,870800,868600,901200,916900,936800,9.16E+05,918300,934300,961300,979900,980900,992700,1012200,1017600,1023500,1044800,1075200,1105700,1134100,1134400,1134300,1099400,1.102E+06,1102500,1126700,1148100,1178300,1177300,1161800,1154300,1154800,1160900,1154800,1158600,1157600,1177600,1174600,1199200,1121100,1131400,1114700,1179200,1186600,1208600,1219900,1237800,1251900,1270600,1277200,1275700,1270500,1277100,1.3E+06,1322900,1338300,1.327E+06,1325400,1332800,1354900,1345600,1314500,1324500,1303700,
1690,El Paso County,Texas,59,133400,129700,129400,129400,126800,127600,128200,130100,130600,129400,129700,1.29E+05,127400,127400,126300,126300,1.26E+05,126700,129800,128200,1.27E+05,1.27E+05,128200,128700,125700,124900,125500,126200,127800,128800,128800,129600,129700,129900,129500,127300,126600,127400,128100,128900,127500,126300,125300,126600,128500,135600,1.36E+05,137500,1.33E+05,135200,1.37E+05,136300,135100,132400,133200,134800,1.35E+05,134500,133100,134200,135600,137200,138700,141100,139600,138700,137800,139400,141600,144100,148500,151300,148400,
2981,Montgomery County,Pennsylvania,60,,,,,,,,,,,,247800,246100,244300,238600,239800,241700,246800,2.46E+05,248600,249700,250700,249300,248700,2.51E+05,249100,2.5E+05,248700,252600,251900,251300,249100,248500,249400,2.49E+05,251100,252200,257200,258800,2.62E+05,257900,255500,253400,252900,257300,260200,264900,260600,262100,273100,275100,271200,262600,2.66E+05,2.69E+05,266500,263900,258400,258100,259100,270200,271400,273200,270100,273300,270600,267100,264500,268500,272300,270800,2.68E+05,270600,
2879,Worcester County,Massachusetts,61,,,,,,,,,,,,,,,,,,,,,2.19E+05,218600,222500,223300,225300,223700,224900,222900,222500,224500,224900,225900,225100,228100,227500,227500,227500,228100,229400,228500,228400,227700,229400,230100,2.32E+05,232700,234100,234700,235200,235600,232800,232300,237300,2.41E+05,242400,242300,245700,246500,249500,2.52E+05,257500,254400,250700,250200,254700,262300,261200,257600,259600,2.6E+05,267800,265400,268400,
1322,Pierce County,Washington,62,192200,194700,198300,206500,206500,207400,203700,208200,211100,2.13E+05,205900,2.01E+05,201500,205900,209700,208600,210200,211900,214500,217100,219700,220400,221900,2.21E+05,224400,226200,231200,232900,236400,236100,234900,234600,235600,241700,240900,244700,243500,248300,250900,254500,257300,259700,2.63E+05,264200,2.64E+05,264200,268300,273900,276600,277400,277600,280200,279100,284200,286800,290900,292600,2.94E+05,298900,300700,307900,315700,321600,323700,320300,320600,320100,320300,322500,323800,331100,331400,336500,341300
951,Collin County,Texas,63,,,,,,,,,,,,,,,,,,244900,247900,250900,252800,254200,255700,257200,259600,260500,260600,2.61E+05,262300,266300,266900,268400,267200,270500,2.72E+05,274200,269100,270200,271900,278900,283200,285100,287300,286700,287600,288700,2.9E+05,290700,289200,2.9E+05,296800,301100,303800,300200,302800,302500,303900,3.02E+05,302600,303900,306400,307300,308800,307900,309400,308700,312700,311800,3.14E+05,316600,314400,315200,308400,
1223,Monroe County,New York,64,125600,120600,1.2E+05,118300,120100,120200,122300,125900,127600,127100,126500,125500,125300,125200,123900,120700,1.19E+05,118900,123100,1.22E+05,124400,124700,129900,127700,125500,118500,116400,114800,116400,120800,124300,126300,125300,124500,124700,125500,125700,134800,141800,150300,151300,149700,147800,150200,1.51E+05,151200,148900,152900,156400,158300,156500,158300,158800,156800,146500,138200,134500,1.37E+05,1.35E+05,134500,131800,130100,127600,126800,130100,134500,138600,139100,140500,140600,141100,140400,138900,
503,Essex County,Massachusetts,65,2.78E+05,280500,2.71E+05,297900,300100,315100,310400,309600,309900,308100,307600,308600,312100,316800,317300,3.18E+05,319200,3.22E+05,323100,325500,324400,3.24E+05,322700,323900,330400,332200,335200,330300,3.3E+05,328100,3.29E+05,331200,332200,338200,337200,336800,329800,330200,332500,335200,342800,343400,347700,341300,343800,347200,352500,353800,355200,361800,360900,363100,358300,363700,361800,366600,369900,373100,376500,380800,380500,379300,3.74E+05,378300,382300,388800,392200,389800,391300,393100,399700,3.97E+05,394300,
2810,Multnomah County,Oregon,66,251500,251800,255300,256700,259200,262300,264600,267500,269900,272100,277900,279500,274200,275100,276200,280900,277400,275500,275300,280100,284100,288300,288500,286900,284900,2.89E+05,290400,296500,294800,298900,300400,302100,300800,300200,300900,312400,314600,318500,315100,320300,331300,337500,339200,336700,338900,343200,343300,346600,353400,356300,361100,358900,365300,363300,368900,366400,368700,368600,372600,372600,3.79E+05,388800,398800,399100,392900,391600,385800,385800,380100,383500,381100,384700,386700,393200
2045,Suffolk County,Massachusetts,67,368200,360900,3.69E+05,379800,3.9E+05,385600,391400,393300,400400,410600,413100,419700,418200,419400,417200,412300,414700,417300,416600,414700,413500,419300,430700,436100,442400,446300,447300,444500,445600,445100,452500,4.55E+05,462200,463300,461900,461200,462700,462900,460800,467300,4.66E+05,486500,4.88E+05,5.02E+05,499700,494400,486500,478900,495100,509800,520500,524400,5.23E+05,525500,524100,523600,519700,522800,5.31E+05,540100,536400,555800,559100,579700,570200,582100,5.82E+05,584900,587800,579200,594200,587700,599900,
2842,San Mateo County,California,68,703600,7.23E+05,733600,735600,731600,7.29E+05,736300,750800,754200,769200,758400,775200,808900,828400,826800,794600,795800,805900,814800,8.23E+05,840300,860800,885700,894100,901400,906500,920400,937300,954900,9.57E+05,965300,969400,982600,968400,967700,966200,998200,997500,9.76E+05,974300,983200,1047500,1058600,1064700,1047100,1042700,1037100,1022200,1014300,1018200,1001900,1024800,1052100,1104100,1109900,1109300,1112500,1.133E+06,1203200,1247700,1296300,1295700,1276200,1251100,1.232E+06,1261800,1274500,1284400,1297900,1.296E+06,1291800,1270600,1265900,
2847,Snohomish County,Washington,69,253400,256700,2.58E+05,263300,267100,268200,2.76E+05,281300,282700,277100,2.75E+05,278100,278500,281900,282100,287800,287600,291100,293900,294600,2.96E+05,298900,300900,302300,299900,303200,3.08E+05,3.16E+05,315600,315600,313600,319200,320500,324800,322200,326400,329700,329900,331100,331400,338900,3.41E+05,344500,348600,352700,354800,358100,360900,365400,365900,367100,374400,381400,387100,389300,391600,395900,398600,4.04E+05,404800,408100,417400,432300,441700,442300,440800,4.35E+05,4.3E+05,424900,426500,431700,443900,443900,447700
220,Lake County,Illinois,70,182800,179600,166300,172900,1.71E+05,172900,183200,198200,210100,209400,202900,204600,203900,202700,1.99E+05,197200,198800,200300,203500,225100,227400,230400,212200,210500,2.06E+05,205600,205900,208100,205700,208400,206300,204300,194900,187200,182300,181400,181100,179600,180900,181700,185600,187900,187400,186900,182600,183400,184100,1.89E+05,195600,202600,206700,203100,201100,199300,200400,200600,191900,196100,203300,215200,222800,228800,235600,230700,222600,216900,2.17E+05,219600,217400,224900,231800,243800,2.43E+05,251600
984,Dekalb County,Georgia,71,99100,104700,104400,103900,107400,118300,123100,132500,129100,129700,118700,117400,114100,115600,115200,117100,113700,114100,118200,134600,139200,139500,133800,137600,142300,146800,149900,162700,164300,170100,163700,167400,165200,164900,163700,160800,163600,163700,171500,1.69E+05,169300,161900,157700,156500,158500,168700,178700,183900,188100,186100,188100,189100,203400,207100,204500,191400,188900,1.87E+05,185600,190900,207100,216300,216500,206100,199100,200400,193700,179600,1.74E+05,180700,198200,208700,223400,
135,Cobb County,Georgia,72,155100,159300,157400,1.6E+05,162200,166400,171900,176900,179800,177900,175500,174900,176300,178400,178100,176200,178800,182700,187600,189600,190100,191600,192400,1.93E+05,192200,192100,194300,198400,205300,2.06E+05,205300,199100,200800,201600,201800,2.03E+05,204100,207500,206500,207800,208100,207800,206100,2.07E+05,207100,207900,2.13E+05,215100,221200,221500,227200,225800,223700,222200,216700,216200,217400,229100,235900,240500,241900,243300,245700,247800,246400,242700,235700,229300,227300,231100,240200,248300,250600,
3134,San Joaquin County,California,73,178200,168800,174500,180600,194500,194500,203600,205500,212700,2.15E+05,220700,225300,230100,230300,231700,232100,236500,241300,243700,246200,246700,2.51E+05,252300,252600,2.48E+05,250200,251500,2.57E+05,256400,263200,264200,272700,270200,2.7E+05,268400,270200,277100,283600,285800,287500,2.89E+05,289600,289700,289100,293300,298400,303300,306400,307100,308600,309400,314300,316500,320200,320900,323300,323800,323300,334300,337800,347300,345500,354900,357200,358100,359400,359600,358400,349700,346600,343500,346600,351600,
330,Will County,Illinois,74,170100,170800,167700,167800,167500,170500,174400,177700,181800,179900,182300,180500,180100,178600,179600,178300,1.75E+05,174200,179700,1.85E+05,185800,183600,181500,1.83E+05,183100,187700,1.84E+05,1.84E+05,181700,184600,182900,181100,179200,182300,181400,178200,173800,172900,179100,184500,189700,188900,186400,185500,187700,190400,193600,194200,1.97E+05,1.98E+05,201600,2.08E+05,2.08E+05,206500,198600,197400,194700,193900,193900,195500,197700,199700,205100,212100,212300,210400,2.07E+05,204800,205300,209800,216100,218600,215900,217800
1948,Norfolk County,Massachusetts,75,339900,338200,338300,341100,349300,355700,357700,358200,354600,355700,365800,370600,378500,377100,382500,382500,376500,378400,380500,386100,3.86E+05,382700,380100,382500,385500,3.91E+05,387500,389400,385800,383500,388200,392700,397800,399900,401600,404300,404900,397400,3.97E+05,394200,403900,403400,407100,405100,406300,407900,407400,410600,411400,416500,418100,422900,427500,433600,432800,433100,440400,445800,453300,446400,442100,438800,441100,449800,460200,466500,466600,459900,458700,463100,466200,462800,457500,
988,Denton County,Texas,76,,,,,,,,,,,,,,210100,214100,215200,216900,2.16E+05,216400,215300,215500,212900,213100,217900,226900,233300,234300,232300,230600,229700,231500,234300,238400,237400,241200,241600,243300,241500,241400,240200,241400,2.45E+05,2.49E+05,250100,248800,252800,254600,257100,256900,258700,259300,258800,259600,261600,263500,267500,270100,274900,276400,277700,280700,279900,277800,276500,2.76E+05,277700,282500,292900,301800,306300,307200,307200,301700,
2889,Bernalillo County,New Mexico,77,,,,,177700,177600,181700,182900,182200,180600,178500,181400,181800,183200,1.81E+05,179500,179900,1.81E+05,185600,187100,183500,181600,181200,186400,1.84E+05,185100,184400,187500,1.88E+05,190100,190700,190100,186600,186200,187100,189100,185500,182700,183800,188800,191500,1.91E+05,189200,189300,191400,192400,193300,192700,193500,1.94E+05,194100,196500,196800,195600,193500,193100,195500,196900,198800,197300,198300,196200,198600,199900,202300,201900,203600,205300,203500,202700,200500,205400,204900,
2732,Jefferson County,Alabama,78,,107700,106400,105200,103800,1.13E+05,123100,132900,126900,119800,1.11E+05,112800,112700,115500,108800,105900,99600,105900,111900,121800,124500,124500,127600,1.22E+05,117100,1.17E+05,125900,133800,134100,132500,131400,128500,125500,1.27E+05,126800,127600,128500,129500,128700,129100,130200,134700,135700,135400,132900,127200,129400,125600,131900,134100,143600,148600,147600,144400,141600,142400,145400,150200,151100,154700,150200,173600,178700,178100,161200,154900,157300,1.49E+05,151200,147700,154600,151400,158100,
2441,Monmouth County,New Jersey,79,329500,319300,316700,315800,323800,332200,337400,344800,346100,350500,347600,348800,345600,345600,333300,342800,338500,343800,337900,340700,348100,346500,351300,354200,354200,354600,353400,362300,358600,354900,350700,3.52E+05,357600,352700,350400,344800,343800,347400,350900,350600,356300,358900,361800,359600,355600,356300,359700,359300,366300,367300,376200,370900,368900,368100,367200,363200,358800,363800,363300,367600,366100,383800,376500,377400,365900,373300,376100,373600,376300,373200,380700,376600,388200,
2243,Davidson County,Tennessee,80,149200,148800,145700,1.52E+05,156100,158500,162700,164100,165300,164700,167900,167300,167600,171300,174100,179800,176700,177800,173500,174100,174100,173800,174400,178200,178500,181800,182500,186100,186500,186700,185400,188100,189100,193600,194700,193400,196300,197900,201600,204600,207100,211800,214400,215400,216900,219600,220400,223400,224900,227500,228600,230100,233400,233700,234500,236200,2.42E+05,244400,246500,245200,246900,250800,257800,264600,262900,2.62E+05,259400,260700,256800,259600,263200,270600,2.69E+05,271200
414,Bucks County,Pennsylvania,81,2.73E+05,277300,275500,274700,272700,269100,270900,2.73E+05,269200,263400,2.59E+05,258900,263700,264400,263200,259200,260800,263800,267300,272300,2.73E+05,272100,268500,270600,273800,270800,270400,269600,271200,268200,268200,265400,269200,270100,272200,270700,266100,268600,267400,266700,265500,269300,267900,2.69E+05,269100,272200,276200,274300,279300,279100,284800,289300,289200,289500,285600,283300,2.83E+05,289500,2.91E+05,295200,287200,283500,283100,291200,297700,299700,297300,297600,293800,294300,293900,298800,296900,
1689,El Paso County,Colorado,82,186300,185600,189600,193800,193800,194700,198700,201200,200600,198600,198100,197200,196500,193600,195900,195300,198600,2.01E+05,204100,205500,206200,205600,205500,205900,212200,215400,215300,214100,216400,218200,218100,215900,216800,217700,2.19E+05,220900,222500,2.28E+05,228600,230200,228900,230300,231700,234300,237200,239300,240200,241200,2.43E+05,243600,246900,249200,250600,2.5E+05,249400,250100,251700,255500,260700,2.65E+05,265200,269600,2.77E+05,286200,290500,290700,290200,290300,292100,294200,296300,293800,289800,289700
3236,Baltimore City,Maryland,83,99100,103700,104100,103500,103900,101200,103500,103600,101300,99500,89200,91300,9.2E+04,107600,1.2E+05,119600,105300,97100,98600,107800,106500,115800,113800,113300,93800,89900,90400,94700,99900,102600,106200,106100,101500,103800,9.7E+04,9.7E+04,96500,105700,110500,111900,103100,102400,106300,116100,118700,1.31E+05,133100,132800,119500,119600,1.34E+05,136300,133600,118300,116800,115500,116900,118500,121300,123800,115500,111700,120600,128800,127500,114100,112700,115700,116500,124300,124100,124500,109400,
80,Lee County,Florida,84,132300,131700,133500,138300,144300,151300,151200,149400,147300,148500,149800,150400,151300,153700,155200,156100,157100,159300,161300,162400,162300,163700,166100,168400,169200,169900,172800,175200,181500,182800,184700,180900,181600,181700,181600,182100,182900,184600,180500,180900,180800,1.85E+05,183800,185300,186100,191400,194100,197600,202100,202400,204300,203600,206300,206500,205600,207100,210800,211400,208800,202900,207500,217100,223200,224300,220100,219400,216300,216700,2.19E+05,221500,220900,219600,,
